id,text
107592,a new wife
107593,marie louise
107594,the archduchess marie louise
107595,18 year old
107596,king of rome
107597,heir
107598,international napoleonic congresses
107599,montereau - fault - yonne
107600,corsican
107601,a complex three - way struggle
107602,corsican nationalist
107603,the early year of the revolution in corsica
107604,corsica
107605,the republican jacobin movement
107606,-PRON- leave
107607,july 1792
107608,the regular army
107609,françois carlo antommarchi
107610,napoleon 's physician
107611,the autopsy
107612,antommarchi
107613,the official report
107614,napoleon 's father
107615,stomach cancer
107616,the most convenient explanation
107617,a stomach ulcer
107618,church - state relation
107619,napoleon 's favour
107620,concordat
107621,the concordat
107622,church finance
107623,similar arrangement
107624,skillful conqueror
107625,french child
107626,a catechism
107627,an imperial system
107628,these assassination plot
107629,the roman model
107630,a bourbon restoration
107631,-PRON- family 's succession
107632,a tally
107633,this referendum
107634,heavy participation
107635,-PRON- general 's uniform
107636,later emperor
107637,first consul
107638,-PRON- personal escort
107639,a large bicorne
107640,grenadier
107641,imperial guard
107642,the white stocking
107643,the white french - style culotte
107644,the iron crown decoration
107645,-PRON- légion d'honneur star
107646,the complex uniform
107647,many decoration
107648,-PRON- marshal
107649,the gorgeous uniform
107650,the russian army
107651,malet
107652,the malet coup
107653,"nearly 10,000"
107654,"nearly 10,000 man"
107655,the baggage train
107656,the remain artillery
107657,berezina napoleon
107658,an important naval base
107659,only three man
107660,an anglo - swedish agreement
107661,the third coalition
107662,duke constantine
107663,relatively lenient term - demand hand
107664,very harsh peace term
107665,"1,100 square mile"
107666,a new kingdom
107667,jérôme
107668,prussia 's humiliating treatment
107669,a bitter antagonism
107670,a deep antagonism
107671,-PRON- russian counterpart
107672,the next few year
107673,numerous provision
107674,the true intention
107675,alexander 's pretension
107676,the treaties
107677,a guarantee
107678,no gift
107679,-PRON- imperial status
107680,napoleon 's expenditure
107681,too long
107682,peace negotiation
107683,the frankfurt proposal
107684,1791
107685,-PRON- 1791 boundary
107686,"new , harsh term"
107687,napoleon 's objective
107688,a decisive engagement
107689,a few case
107690,more than six week
107691,the marchfeld
107692,the ensue battle
107693,wagram
107694,6th
107695,the 6th
107696,a definitive outcome
107697,much progress
107698,major assault
107699,austrian attack
107700,the french left wing
107701,a steady french attack
107702,the austrian left wing
107703,the entire position
107704,a concentrated central thrust
107705,austrian loss
107706,an armistice
107707,revolution
107708,cronin
107709,pp.342 - 3
107710,pp.342
107711,needless death
107712,such criticism
107713,the flawed premise
107714,vincent cronin
107715,the military record
107716,17 year
107717,perhaps six million europeans
107718,napoleon 's true legacy
107719,mclynn
107720,davis hanson
107721,european economic life
107722,victor davis hanson
107723,france historian victor davis hanson
107724,unquestioned - 17 year
107725,the main austrian army
107726,to cross
107727,the battle of aspern - essling
107728,aspern - essling
107729,-PRON- first major effort
107730,a comfortable numerical superiority
107731,french number
107732,a vicious back - forth struggle
107733,the two village
107734,the french bridgehead
107735,aspern
107736,a vicious back - struggle
107737,essling
107738,a sustained austrian artillery bombardment
107739,the first defeat
107740,a major set - piece battle
107741,feudal remain
107742,entrepreneurship
107743,the jewish ghetto
107744,seigneurial due
107745,property law
107746,church court
107747,sharply equality
107748,napoleon 's big influence
107749,a widely use textbook
107750,all american army
107751,all european army
107752,antoine - henri jomini
107753,napoleon 's method
107754,carl von clausewitz
107755,the influential military theorist
107756,republican gun
107757,the city 's harbour
107758,the thigh
107759,france 's army
107760,the a great niece
107761,the archduchess
107762,a german imperial family
107763,a german royal family
107764,19 - year
107765,the 19 - year old marie louise
107766,louise
107767,the bad form
107768,numerous campaign
107769,impossible to resist
107770,ormea
107771,bonaparte 's plan
107772,augustin robespierre
107773,napoleon 's educational reform
107774,a modern system
107775,the good academic element
107776,"a stable , prosperous society"
107777,"a stable , well - educate society"
107778,the enlightenment
107779,the ancien régime
107780,public support
107781,some primary education
107782,religious order
107783,a standardized education
107784,state secondary school
107785,religious topic
107786,social stability
107787,the advanced center
107788,both military expertise
107789,the first major effort
107790,secular education
107791,strict discipline
107792,-PRON- european counterpart
107793,a french educational system
107794,scholarship
107795,another army
107796,a asymmetric strategic deadlock
107797,a complex strategic deadlock
107798,the brutal guerrilla warfare
107799,the spanish countryside
107800,the bad atrocity
107801,the vicious guerrilla
107802,the french campaign
107803,"roughly 300,000"
107804,"roughly 300,000 troop"
107805,prussians
107806,the prussians
107807,german state
107808,the brazen reorganization
107809,german territory
107810,the hundred day
107811,the offensive
107812,the oncoming prussian army
107813,the oncoming british army
107814,the french army of the north
107815,a remote island
107816,elba
107817,the french mainland
107818,1908 alfred adler
107819,short people
107820,an over - aggressive behaviour
107821,alfred adler
107822,an inferiority complex
107823,a cliché
107824,"a comically short "" petty tyrant"
107825,the stock character
107826,jacques - louis david
107827,a large bicorne hat
107828,waistcoat
107829,désirée clary
107830,françois clary
107831,julie clary
107832,désirée
107833,désirée 's sister
107834,bonaparte 's eld brother
107835,counter - revolution
107836,vendée
107837,poor health
107838,a demotion
107839,a full quota
107840,-PRON- favourite envelopment strategy
107841,170 standard
107842,540 cannon
107843,"150,000 prisoner"
107844,18 pitch battle
107845,superior artillery technology
107846,67 action
107847,lawlessness
107848,significantly troubled
107849,france 's oversea colony
107850,the haitian revolution
107851,disease - mostly bubonic plague
107852,"13,000 man"
107853,"1,200"
107854,plague - stricken man
107855,an ottoman amphibious invasion
107856,the strategic situation
107857,-PRON- army 's sight
107858,to strike first
107859,-PRON- basic objective
107860,southern germany
107861,the isolated austrian army
107862,french troop
107863,260 km
107864,karl mack
107865,austrian commander karl mack
107866,an elaborate wheeling movement
107867,the austrian position
107868,mack
107869,general mack
107870,the ulm maneuver
107871,some minor engagement
107872,the battle of ulm
107873,ulm
107874,austrian soldier
107875,-PRON- army 's rapid marching
107876,the ulm
107877,the schlieffen plan
107878,the ulm campaign
107879,a strategic masterpiece
107880,this spectacular victory
107881,total domination
107882,the recapture
107883,grande armée
107884,-PRON- grande armée
107885,24 june 1812
107886,an offensive campaign
107887,24 june
107888,repeat advice
107889,the russian heartland
107890,national unification
107891,napoleonic rule
107892,the nation state
107893,european nation
107894,the battle of eylau
107895,february 1807
107896,the bloody stalemate
107897,eylau
107898,the advance russian army
107899,the battle of friedland
107900,friedland
107901,an envoy
107902,the vistula river
107903,the natural border
107904,the two emperor
107905,the river niemen
107906,an iconic raft
107907,niemen
107908,the very first thing
107909,probably well - calibrate
107910,-PRON- image
107911,-PRON- régime
107912,napoleon 's use
107913,strict censorship
107914,-PRON- propaganda scheme
107915,desperately want stability
107916,a civil leader
107917,the propagandistic rhetoric
107918,-PRON- moving
107919,a general
107920,an active role
107921,art production
107922,"an important , though uneasy , relationship"
107923,the contemporary art community
107924,napoléon bonaparte
107925,political leader
107926,a french military
107927,several successful campaign
107928,global affair
107929,european affair
107930,a large empire
107931,continental europe
107932,-PRON- final collapse
107933,-PRON- battle
107934,these war
107935,the great commander
107936,military school
107937,-PRON- war
107938,the most controversial political figure
107939,the most celebrated political figure
107940,lead element
107941,the inn river
107942,-PRON- two wing
107943,75 mi
107944,donauwörth
107945,the left wing
107946,a convincing win
107947,the result battle
107948,eckmühl
107949,the initial engagement
107950,the code civil
107951,the napoleonic code
107952,the council of state
107953,a fundamental change
107954,the civil law legal system
107955,-PRON- stress
107956,clearly write and accessible law
107957,a code of criminal instruction
107958,criminal law
107959,a code
107960,criminal instruction
107961,due process
107962,-PRON- native corsica
107963,the army of italy
107964,a national hero
107965,decisive victory
107966,-PRON- first military campaign
107967,-PRON- italian ally
107968,a military expedition
107969,a coup
107970,-PRON- rise ambition
107971,a third coalition
107972,intractable difference
107973,austerlitz
107974,french influence
107975,the fourth coalition
107976,the defeat nation
107977,a last peace
107978,the high watermark
107979,the battle of wagram
107980,15 december 1840
107981,louis visconti
107982,st jérôme 's
107983,st jérôme 's chapel
107984,les invalides
107985,a porphyry sarcophagus
107986,the crypt
107987,the walcheren campaign
107988,walcheren
107989,heavy casualty
107990,4000 british troop
107991,a bungle campaign
107992,little fighting thank
107993,"the popularly dub "" walcheren fever"
107994,the main strategic result
107995,the delayed political settlement
107996,-PRON- theater
107997,to wait
107998,peace talk
107999,general bonaparte
108000,mamluks
108001,shubra khit
108002,the mamluks
108003,the battle of the pyramid
108004,-PRON- defensive tactic
108005,the pyramid
108006,general bonaparte 's force
108007,the mamluks ' egyptian cavalry
108008,the morale
108009,the 5th regiment
108010,gunshot range
108011,-PRON- oath
108012,vive l'empereur
108013,the bourbon monarch
108014,", "" vive l'empereur"
108015,-PRON- former emperor
108016,the restore bourbon king
108017,little political support
108018,louis xviii
108019,the unpopular louis xviii
108020,"150,000 man"
108021,conventional military idea
108022,real - world situation
108023,-PRON- military triumph
108024,creative use
108025,a mobile force
108026,sixty battle
108027,paoli
108028,sardinian
108029,la maddalena
108030,the sardinian island
108031,d'armée
108032,one illegitimate son
108033,-PRON- direct male descendant
108034,napoleon 's y - chromosome haplotype
108035,maria walewska
108036,alexandre colonna - walewski
108037,1810 - 1868
108038,further unacknowledged illegitimate offspring
108039,louis marchand
108040,napoleon 's valet
108041,undetectable
108042,sten forshufvud
108043,cullen 2008
108044,a 1961 paper
108045,deliberate arsenic poisoning
108046,cullen
108047,a poison
108048,forshufvud
108049,napoleon 's body
108050,1840
108051,the poisoning hypothesis
108052,a strong preservative
108053,orgeat syrup
108054,abnormal thirst
108055,weider
108056,cyanide compound
108057,the almond
108058,for flavour
108059,many allied troop
108060,"70,000"
108061,"70,000 soldier"
108062,the other coalition force
108063,the german state
108064,the six days ' campaign
108065,grandiose foreign policy ambition
108066,an enlightened despot
108067,"instead , a megalomaniac"
108068,great misery
108069,modern europe
108070,many historian
108071,for too much
108072,overly aggressive
108073,the continental power
108074,-PRON- remarkable gain
108075,selim iii
108076,a french presence
108077,a grand scheme
108078,ottoman emperor selim iii
108079,that decision
108080,a franco - persian alliance
108081,fat'h - ali shah qajar
108082,the persian empire
108083,fat'h
108084,- ali shah qajar
108085,an unexpected alliance
108086,no effective alliance
108087,napoleon 's remarkable personality
108088,an obscure village
108089,rudé
108090,"-PRON- "" rare combination"
108091,physical vigour
108092,seemingly bent
108093,one - on - one situation
108094,an innovator
108095,that regard
108096,military technology
108097,the diplomatic resource
108098,the bureaucratic resource
108099,the financial resource
108100,complex command
108101,-PRON- subordinate
108102,move
108103,a chess master
108104,the good play move
108105,major unit
108106,each future point
108107,the allied disaster
108108,the british - lead war effort
108109,the treaty of pressburg
108110,pressburg
108111,the austrian loss
108112,napoleon 's german ally
108113,the flee russian troop
108114,-PRON- home soil
108115,hostile territory
108116,40 million franc
108117,an indemnity
108118,french foreign policy
108119,frank mclynn
108120,the fine of all
108121,the ambition
108122,thirty million frenchmen
108123,serfdom
108124,legal reform
108125,unhealthy
108126,damp
108127,disrepair
108128,hudson lowe
108129,the living condition
108130,the napoleonic legend
108131,party politic
108132,datta
108133,militaristic boulangism
108134,the belle époque
108135,diverse cultural end
108136,gyp
108137,gyp 's napoléonette
108138,andré de lorde datta
108139,edmond rostand 's l'aiglon
108140,maurice barrès 's
108141,les déracinés
108142,maurice barrès 's les déracinés
108143,victorien sardou 's
108144,sans - gêne
108145,victorien sardou 's madame sans - gêne
108146,diverse political end
108147,sénat
108148,the sénat conservateur
108149,the sénat
108150,the acte de déchéance de l'empereur
108151,the ordinary soldier
108152,regimental officer
108153,to fight on
108154,any prospective invasion
108155,4 april napoleon
108156,prodding
108157,-PRON- unconditional abdication
108158,louis xvi
108159,corsica 's representative
108160,nobile carlo buonaparte
108161,an attorney
108162,letizia ramolino
108163,the dominant influence
108164,napoleon 's childhood
108165,napoleon 's uncle
108166,the bonaparte family
108167,napoleon 's maternal grandmother
108168,the swiss fesch family
108169,napoleon 's innovation
108170,the increase importance
108171,a highly mobile artillery force
108172,artillery practice
108173,the enemy 's line
108174,reliance
108175,an outgrowth
108176,the decline quality
108177,france 's inferiority
108178,cavalry number
108179,mcconachy
108180,the alternative theory
108181,grow reliance
108182,largely static
108183,5 october 1795
108184,vendémiaire an iv
108185,5 october 1795 - 13 vendémiaire an iv
108186,the french republican calendar
108187,joachim murat
108188,a young cavalry officer
108189,the directory
108190,the indian prince
108191,prussian troop
108192,an escape
108193,rochefort
108194,every port
108195,frederick maitland
108196,bourrienne
108197,napoleon 's secretary
108198,robespierres
108199,the thermidorian reaction
108200,july 1794
108201,the robespierres
108202,the robespierre
108203,an impassioned defense
108204,modern study
108205,the original autopsy finding
108206,napoleon 's hair sample
108207,-PRON- other contemporary
108208,napoleon 's hair
108209,all sample
108210,dye
108211,glue
108212,the high arsenic concentration
108213,intentional poisoning people
108214,gastric cancer
108215,peptic ulcer
108216,arsenic poisoning
108217,a substantial force
108218,busy with another
108219,one french army
108220,the northern striking force
108221,the fierce resistance
108222,this french army
108223,the two army
108224,the battle of marengo
108225,14 june
108226,marengo
108227,melas
108228,general melas
108229,a numerical advantage
108230,-PRON- initial attack
108231,around 3 pm
108232,mela
108233,-PRON- tactical retreat
108234,desaix
108235,a full division
108236,fortunate cavalry charge
108237,the bormida river
108238,artillery barrage
108239,the convention of alessandria
108240,a new emphasis
108241,enemy army
108242,broad front
108243,a european power
108244,near - carthaginian peace
108245,the revolutionary phenomenon
108246,total war
108247,whole national effort
108248,last reform
108249,a tax code
108250,sewer system
108251,road system
108252,the banque de france
108253,the mostly catholic population
108254,the organic articles
108255,public worship
108256,-PRON- dissolution
108257,a major event
108258,borodino
108259,"approximately 44,000"
108260,decisive
108261,would be decisive
108262,all -PRON- battle
108263,napoleon 's own account
108264,young sibling
108265,a catholic
108266,polish war
108267,the second polish war
108268,bar confederation
108269,the bar confederation uprising
108270,polish noble
108271,the second polish war - the first polish war
108272,the russian serf
108273,-PRON- army 's rear
108274,the serf
108275,the protract struggle
108276,mantua
108277,notable victory
108278,every relief effort
108279,rivoli
108280,january 1797
108281,the decisive french triumph
108282,"about 5,000"
108283,"up to 14,000"
108284,"up to 14,000 man"
108285,-PRON- twenty
108286,an heir
108287,napoleon 's mistress
108288,-PRON- dedication
108289,-PRON- final word
108290,-PRON- deathbed
108291,-PRON- recent defeat
108292,the austrian finance minister
108293,the middle of 1809
108294,mobilize
108295,another showdown
108296,archduke charles
108297,a stance
108298,the imperial government
108299,another confrontation
108300,a symptom
108301,the poison
108302,the potassium tartrate
108303,-PRON- treatment
108304,-PRON- stomach
108305,the calomel
108306,extensive tissue damage
108307,napoleon 's hair shaft
108308,the most toxic
108309,"strict , efficient work habit"
108310,lucky general
108311,many battle
108312,jena
108313,1805 - 06
108314,napoleon 's victory
108315,self - grandiosity
108316,dwyer
108317,-PRON- verve
108318,an impaired napoleon
108319,a brilliant general
108320,an impair napoleon
108321,a physical deterioration
108322,la fère
108323,a second lieutenant
108324,la fère artillery regiment
108325,nearly two year '
108326,nearly two year ' leave
108327,auxonne
108328,valence
108329,pasquale paoli
108330,a fervent corsican nationalist
108331,the odious sight
108332,a hero 's welcome
108333,five hundred
108334,lucien
108335,two consul
108336,consultative voice
108337,"the new "" constitution"
108338,the year viii
108339,a dictatorship
108340,september 1799
108341,the official introduction
108342,napoleon 's rule
108343,the new standard
108344,the french sphere
108345,retail trade
108346,the kilogram
108347,the pre - revolutionary unit
108348,the mesure usuelle
108349,( traditional unit
108350,the livre metrique
108351,489.5
108352,500 g
108353,a retrograde step
108354,the definitive introduction
108355,école militaire
108356,an artillery officer
108357,the first corsican
108358,the école militaire
108359,pierre - simon laplace
108360,the famed scientist
108361,french force
108362,the intact bridge
108363,500 cannon
108364,musket
108365,holy roman emperor francis ii
108366,a grave weakness
108367,pratzen heights
108368,the dominant pratzen heights
108369,a pitiful state
108370,every indication
108371,a major assault
108372,the pratzen heights
108373,iii corps
108374,a force march
108375,-PRON- iii corps
108376,marshal davout
108377,the iv corps of marshal soult
108378,the iv corps
108379,marshal soult
108380,the heavy allied deployment
108381,the french right
108382,both enemy
108383,a tactical masterpiece
108384,"few than 40,000"
108385,the berezina river
108386,armée
108387,the armée
108388,"as over 400,000"
108389,"over 400,000 frontline troop"
108390,precede french government
108391,jacques antoine hippolyte
108392,previous theorist
108393,napoleon 's personality
108394,great war
108395,"40,000 soldier"
108396,confidence
108397,field marshal
108398,a hasty retreat
108399,a rout
108400,material difficulty
108401,this invasion force
108402,napoleon 's troop
108403,invaluable training
108404,future military operation
108405,careful training
108406,la grande armée
108407,other corp
108408,large field unit
108409,independent action
108410,seven corp
108411,36 to
108412,40 cannon
108413,36 to 40 cannon
108414,a single corp
108415,a strong defensive position
108416,at least a day
108417,24 artillery piece
108418,a cavalry reserve
108419,two cuirassier division
108420,four mount dragoon division
108421,one division
108422,light cavalry
108423,dismount dragoon
108424,competent officer
108425,the endowment
108426,the vast church land
108427,peace term
108428,the rhine river
108429,the west bank
108430,"-PRON- "" natural frontier"
108431,harsh
108432,further victory
108433,metternich
108434,metternich 's motivation
108435,russian threat
108436,france 's situation
108437,poor line
108438,connelly 2006
108439,the delivery
108440,these message
108441,connelly
108442,possible invasion
108443,the ineffective directory
108444,the french population
108445,"bonaparte 's "" desertion"
108446,beaucaire
108447,a pro - republican pamphlet
108448,le souper de beaucaire
108449,( supper
108450,christophe saliceti
108451,corsican antoine christophe saliceti
108452,artillery commander
108453,the french occupation
108454,a strong development
108455,german nationalism
108456,louisiana
108457,15 million dollar
108458,13 state
108459,plunder
108460,conquer territory
108461,french museum
108462,more notorious imitator
108463,artefact
108464,the musée du louvre
108465,claude ribbe
108466,pieter geyl
108467,more degrading to more flattering to the latter
108468,chandler
108469,napoleonic warfare
108470,more degrading to the former
108471,the coalition army
108472,gebhard leberecht von blücher
108473,the battle of waterloo
108474,18 june 1815
108475,18 june
108476,napoleon 's right flank
108477,wellington 's army
108478,repeat attack
108479,napoleon 's baptism
108480,more interest
108481,a deist
108482,napoleon 's deity
108483,an distant god
108484,an absent god
108485,a keen appreciation
108486,political affair
108487,social affair
108488,splendor
108489,catholicism 's ritual
108490,a civil marriage
108491,2 december 1804
108492,the austrian princess
108493,the spanish inquisition
108494,martyn lyons
108495,a political system
108496,historian martyn lyons
108497,regular electoral consultation
108498,the french people
108499,-PRON- road
108500,the democratic force
108501,-PRON- own election
108502,99.94 percent
108503,the real number
108504,popular enthusiasm
108505,the consulate
108506,the participation rate
108507,political observer
108508,about 5 million
108509,about 5 million people
108510,internal instability
108511,napoleon 's grip
108512,very tenuous
108513,an immediate peace
108514,napoleon 's triumph
108515,-PRON- political authority
108516,the new territory
108517,british support
108518,bonaparte 's brother
108519,lunéville
108520,the complex negotiation
108521,-PRON- general moreau
108522,increasingly fractious
108523,hohenlinden
108524,december 1800
108525,the treaty of lunéville
108526,15 august 1769
108527,casa buonaparte
108528,ajaccio
108529,-PRON- family 's ancestral home
108530,-PRON- fourth child
108531,the republic of genoa
108532,napoleone
108533,an old brother
108534,napoleone di buonaparte
108535,the more french - sound napoléon bonaparte
108536,the kingdom of sardinia
108537,saliceti
108538,france 's campaign
108539,the first coalition augustin robespierre
108540,ready to listen to the freshly promote artillery general
108541,to the freshly promote artillery general
108542,the war of the second coalition
108543,the second coalition
108544,no explicit order
108545,jean baptiste kléber
108546,barry o'meara
108547,-PRON- decline state
108548,the harsh treatment
108549,-PRON- personal physician
108550,andrew roberts
108551,a worldwide cultural icon
108552,military political power
108553,military genius
108554,martin van creveld
108555,many even cartoon character
108556,many ship
108557,many street
108558,marie louis
108559,napoleon francis joseph charles
108560,one child
108561,reichstadt
108562,a dangerous tyrant
108563,"the "" bogeyman"
108564,a nursery rhyme
108565,british tory
108566,the british tory press
108567,average height
108568,napoleon complex
108569,"the "" napoleon complex"
108570,the old order
108571,the old royalist decoration
108572,the high decoration
108573,the epitome
108574,the romantic hero
108575,bonaparte sudden wealth
108576,the royalist insurrection
108577,napoleon 's sister
108578,the next phase
108579,the french invasion
108580,the habsburg heartland
108581,the archduke
108582,the archduke charles
108583,the french thrust
108584,leoben
108585,a secret clause
108586,the republic of venice
108587,"1,100 year"
108588,-PRON- surrender
108589,treasure
108590,"350,000 troop"
108591,both the russians
108592,the battle of dresden
108593,august 1813
108594,dresden
108595,the french academy of sciences
108596,the french academy
108597,-PRON- egyptian expedition
108598,167 scientist
108599,chemist
108600,geodesist
108601,the rosetta stone
108602,the staff system
108603,an important formation
108604,french military doctrine
108605,more cavalry
108606,more fluid
108607,mobile artillery
108608,reserve battery
108609,archer et al
108610,essential feature
108611,p.397
108612,modern conscription
108613,the new fictional napoleon
108614,a world historical figure
108615,the third republic
108616,democratization
108617,mass politic
108618,-PRON- modern world - meritocracy
108619,"-PRON- modern world - meritocracy , equality"
108620,sound finance
108621,modern secular education
108622,religious toleration
108623,property right
108624,", equality"
108625,a efficient local administration
108626,a rational local administration
108627,light unit
108628,indoor plant
108629,the good type
108630,multiple incandescent bulb
108631,the long run
108632,cfl
108633,cfl fluorescent
108634,the cheap option
108635,609
108636,4-ft
108637,shop light
108638,609 mm
108639,4-ft ( 1219 mm ) fluorescent tube
108640,fluorescent
108641,high output fluorescents
108642,these bulb
108643,more wattage
108644,"about 5,000 lumen"
108645,the most serious light
108646,greenhouse
108647,a supplement
108648,metal halide
108649,high pressure sodium
108650,these light
108651,the intensity
108652,the most lumen
108653,long life expectancy
108654,rather cool
108655,100 watt
108656,"3,400 lumen"
108657,"3,400 lumen output"
108658,the photosynthetic optimum red
108659,soil nutrient
108660,a potted environment
108661,fertilizer
108662,unnecessary fertilizer
108663,the same potting mix
108664,large genus
108665,20 - 20 - 20
108666,phosphorus
108667,the three element
108668,the most quantity
108669,plant growth
108670,"green , leafy growth"
108671,flower or fruit plant
108672,nutrient uptake
108673,strong root
108674,man - make
108675,organic fertilizer
108676,a much low ratio
108677,a 2 - 6 - 4 ratio
108678,flower plant
108679,a 4 - 2 - 2 ratio
108680,green foliage plant
108681,a complete fertilizer
108682,the trace element
108683,the minor element
108684,subirrigation
108685,another alternative
108686,top - watering technique
108687,control amount
108688,low chance
108689,a houseplant
108690,houseplant
108691,decorative purpose
108692,proper pot size
108693,an important factor
108694,a plant 's growth
108695,the excess moisture
108696,root disease
108697,too large
108698,porous pot
108699,good aeration
108700,laterally
108701,non - porous pot
108702,glazed or plastic pot
108703,airflow
108704,moisture
108705,another need feature
108706,drainage hole
108707,excess water
108708,the excess water
108709,the outer pot
108710,the inner pot
108711,the two important factor
108712,a house plant
108713,artificial light source
108714,supplement
108715,window lighting
108716,standard incandescent bulb
108717,fluorescent lighting
108718,excellent light quality
108719,bloom flower
108720,fruit production
108721,3000k
108722,"warm "" , or "" red "" , fluorescent light"
108723,lush green foliage plant
108724,6500k
108725,fluorescent light
108726,cool white
108727,warm white
108728,the full spectrum light
108729,specialized soil
108730,a good potting compost mixture
108731,soil conditioner
108732,proper aeration
108733,adequate drainage
108734,most potting compost
108735,vermiculite
108736,perlite
108737,coir
108738,a sustainable resource
108739,low humidity environment
108740,the more commonly use houseplant
108741,shallow tray
108742,the ambient humidity pebble tray
108743,pebble
108744,the most popular method
108745,the ambient humidity
108746,other method
108747,disease problem
108748,light exposure
108749,8 to 16 hour
108750,quality exposure
108751,poinsettia
108752,schlumbergera
108753,daylight hour
108754,photoperiodism
108755,local natural soil
108756,to be use
108757,any harmful bacteria
108758,most local
108759,a suitable grow medium
108760,heavy soil
108761,aeration
108762,a coarse grade sand
108763,grit
108764,a drainage mechanism
108765,these three ingredient
108766,vary ratio
108767,fast drainage
108768,a good all purpose soil mixture
108769,2 part
108770,1 part perlite
108771,"a so - call "" heavy soil mix"
108772,sterilise soil
108773,mill sphagnum moss
108774,a soil mixture
108775,no soil
108776,the soiless
108777,more moisture
108778,15 °
108779,15 ° c
108780,a nutrient solution
108781,a water solution
108782,more hygienic medium
108783,the plant 's water supply
108784,less variable
108785,hydroponic
108786,as well - know or widespread
108787,a general rule
108788,1 tablespoon
108789,every four liter
108790,one imperial gallon
108791,( one imperial gallon
108792,good to under - fertilize than over - fertilize
108793,the diluted mixture
108794,the fertilizer
108795,every other week
108796,time - release fertilizer
108797,component
108798,indoor air pollution
108799,soil microorganism
108800,"co2 "" carbon dioxide"
108801,low work performance
108802,indoor area
108803,airborne microbe
108804,windows
108805,the most common source
108806,north - face window
108807,progressively less exposure
108808,south - face window
108809,the most sun exposure
108810,natural sunlight
108811,window treatment
108812,cloud cover
108813,seasonal change
108814,16 hour
108815,light / day
108816,abundant leaf
108817,stem
108818,the plant energy
108819,flower production
108820,the short day
108821,that amount
108822,different plant
108823,different light intensity
108824,a light meter
108825,lux
108826,a bright office
108827,about 400
108828,about 400 lux
108829,illumination
108830,direct outdoor sunlight
108831,"32,000 - 100,000"
108832,over - watering
108833,- watering
108834,the soil moisture
108835,moisture meter
108836,inaccurate
108837,most reliable
108838,watering
108839,most potted plant
108840,an appropriate level
108841,dryness
108842,proper soil moisture
108843,from still slightly moist
108844,complete saturation
108845,to be water
108846,enough water
108847,the rootball
108848,an excessively large pot
108849,the humidity
108850,the soil mixture
108851,the light level
108852,the correct moisture
108853,the correct - sized pot
108854,the proper fertilizer
108855,major factor
108856,pest control
108857,soil mixture
108858,some general guideline
108859,houseplant care
108860,generic
108861,notoriously unhelpful
108862,specific care information
108863,widely online
108864,abushagur
108865,ali zeidan
108866,general national congress
108867,the general national congress
108868,former human right lawyer ali zeidan
108869,gnc
108870,former gnc member ali zeidan
108871,the gnc
108872,abdullah al - thani
108873,prime minister abdullah al - thani
108874,al - thani 's
108875,al - thani 's government
108876,the libyan monarchy
108877,uweinat
108878,erode volcanic feature
108879,this aquifer
108880,the sahara desert
108881,the last ice age
108882,the arkenu structure
108883,two impact crater
108884,a kingdom
108885,the league of arab states
108886,the conservative traditionalist bloc
108887,arab states
108888,a definitively pro - western stance
108889,full diplomatic relation
108890,libya 's infrastructure
108891,a poor state
108892,the 2011 conflict
108893,more than 1.6 million barrel
108894,the average oil production
108895,1.4 million
108896,1.4 million bpd
108897,unnamed organized assailant
108898,a sufi mosque
108899,the most blatant sectarian attack
108900,the second such razing
108901,a sufi site
108902,at least two political body
108903,cyrenaica
108904,tobruk
108905,the cyrenaica city
108906,the council of deputies
108907,the june 2014
108908,the june
108909,the legal continuation
108910,the 2012 libyan general national congress
108911,the june 2014 election
108912,congress election
108913,the 2012 libyan general national congress election
108914,the 2014 general national congress
108915,tripoli
108916,general national congress - control tripoli
108917,the tobruk government
108918,the internationally recognize government
108919,the libya dawn
108920,various tribal militia
108921,various rebel militia
108922,various islamist militia
108923,parts
108924,either government 's control
108925,the tobruk and tripoli - base faction
108926,an agreement form
108927,17 december 2015
108928,a seventeen - member interim government
108929,national accord
108930,new election
108931,a nine - member presidency council
108932,gna
108933,the new gna
108934,other independent housing unit
108935,libyan family
108936,precise mode
108937,apartment block
108938,various town
108939,libyan arabs
108940,the libyan arabs
108941,nomadic lifestyle
108942,libyans
108943,an unknown small number
108944,a small percentage
108945,the major city
108946,to exist
108947,an advisory body
108948,a legislature
108949,eastern libya
108950,four more important greek city
108951,200 year
108952,cambyses ii
108953,525
108954,525 bc
108955,the next two century
108956,persian or egyptian rule
108957,islamist militant
108958,benghazi
108959,a surprise attack
108960,the american consulate
108961,"740,000"
108962,libya 's population
108963,"upwards of 740,000 people"
108964,foreign migrant
108965,kufra
108966,the kufra group
108967,rebianae
108968,tazerbo
108969,base state
108970,ayyubid
108971,ikhshidids
108972,tulunid
108973,fezzan
108974,othman
108975,a new legislative body
108976,voting station
108977,a continue mandate
108978,secularist
108979,armed supporter
108980,the newly elect parliament
108981,maghrebian
108982,-PRON- neighboring maghrebian state
108983,a wide arab community
108984,the only official language
108985,by arabic
108986,foreign language
108987,academic institution
108988,saddam hussein
108989,iraqi dictator
108990,the war on terror
108991,western soft power initiative
108992,gaddafi
108993,african leader
108994,gaddafi 's theory
108995,the green book
108996,-PRON- the green book
108997,jamahiriya
108998,libya 's system
108999,governance
109000,the jamahiriya era
